"DT_GERACAO";"HH_GERACAO";"NR_ANO_REFERENCIA";"CD_ELEICAO";"NM_URNA";"NR_CANDIDATO";"SG_UF_UA";"SG_UE";"NM_UE_UA";"CONTRATANTE";"NR_CPF_CNPJ_EMITENTE";"CD_NATUREZA_OPERACAO";"CD_MODELO";"NM_UNIDADE_ARRECADADORA";"DT_EMISSAO";"NR_NOTA_FISCAL";"NR_SERIE";"VR_NOTA_FISCAL";"NR_CHAVE_ACESSO";"NM_URL_ACESSO"
"26/12/2023";"12:02:27";2022;546;"DRA VIVIANNE";12456;"MA";"MA";"SÃO LUÍS";"Titular";"33119489000174";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-20 00:00:00";565;"001";10000.0;"71D0BD473136805B072BAE448F626918";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DRA VIVIANNE";12456;"MA";"MA";"MARANHÃO";"Titular";"41409490000161";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-13 00:00:00";177;"001";4865.4;"00000021220941409490000161550010000001771400300705";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DRA VIVIANNE";12456;"MA";"MA";"SÃO LUÍS";"Titular";"33119489000174";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-22 00:00:00";547;"001";15850.0;"A5525D90FB3ACADD5719C3D58FEED78D";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DRA VIVIANNE";12456;"MA";"MA";"MARANHÃO";"Titular";"37339182000130";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";11899;"001";11648.26;"00000021220837339182000130550010000118991435195114";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DRA VIVIANNE";12456;"MA";"MA";"MARANHÃO";"Titular";"03824523000140";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-21 00:00:00";2307;"000";3640.27;"00000021220903824523000140550000000023071158281143";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DRA VIVIANNE";12456;"MA";"MA";"MARANHÃO";"Titular";"41409490000161";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-24 00:00:00";162;"001";1273.6;"00000021220841409490000161550010000001621005721004";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DRA VIVIANNE";12456;"MA";"MA";"MARANHÃO";"Titular";"03824523000140";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-31 00:00:00";2289;"000";5973.31;"00000021220803824523000140550000000022891154705050";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"NEILSON SOARES";2712;"MA";"MA";"SÃO LUÍS";"Titular";"43999610000153";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-23 00:00:00";6;"001";4999.4;"6D2B82E9DD05F69548074C5418C8B264";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"NEILSON SOARES";2712;"MA";"MA";"SÃO LUÍS";"Titular";"43999610000153";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-23 00:00:00";7;"001";1000.6;"A33A31244BBFA3FA682A4D45AE110ED7";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"NEILSON SOARES";2712;"MA";"MA";"SÃO LUÍS";"Titular";"43999610000153";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-23 00:00:00";5;"001";4989.0;"6028189A23D8F3BD3D5C5832FF39D87D";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"MARI";27789;"MA";"MA";"SÃO LUÍS";"Titular";"43999610000153";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-21 00:00:00";3;"001";7750.0;"B119C353473744480A25ACA291CF7F65";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"MARI";27789;"MA";"MA";"SÃO LUÍS";"Titular";"43999610000153";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-23 00:00:00";4;"001";2485.0;"E6B4B20C3CD63AF1C72A0997C0357D54";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"MARI";27789;"MA";"MA";"SÃO LUÍS";"Titular";"43999610000153";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-21 00:00:00";2;"001";4875.0;"0FE5DD389114F3A208A2B815EDFE39F1";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"ALUISIO MENDES";2020;"MA";"MA";"SÃO LUÍS";"Titular";"40369479000152";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-27 00:00:00";2;"001";100000.0;"C19042559BCC6F32F71B21D62029391E";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"ALUISIO MENDES";2020;"MA";"MA";"SÃO LUÍS";"Titular";"14948449000190";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-05 00:00:00";291;"001";150123.8;"41B88D7F12F5CA6766893FC49F509390";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"ALUISIO MENDES";2020;"MA";"MA";"SÃO LUÍS";"Titular";"10965331000110";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-27 00:00:00";267;"001";20000.0;"30CA6F43C2EB4FFDB35B1FB7FB47E263";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"ALUISIO MENDES";2020;"MA";"MA";"SÃO LUÍS";"Titular";"14289042000107";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-05 00:00:00";300;"001";10400.0;"7809E479F09649BEB23BF52299EFCA5F";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"ALUISIO MENDES";2020;"MA";"MA";"MARANHÃO";"Titular";"12125791000165";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-27 00:00:00";4597;"020";20000.0;"00000021220912125791000165550200000045971712092898";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"ALUISIO MENDES";2020;"MA";"MA";"SÃO LUÍS";"Titular";"14289042000107";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-24 00:00:00";299;"001";10000.0;"0FF54ADD65048ABAB0E5771D0D3E5703";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"ALUISIO MENDES";2020;"MA";"MA";"SÃO LUÍS";"Titular";"39402166000170";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-02 00:00:00";40;"001";50000.0;"E277C99E91CDABB2EAAB790394728C83";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"ALUISIO MENDES";2020;"MA";"MA";"SÃO LUÍS";"Titular";"14948449000190";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-24 00:00:00";274;"001";150537.0;"231F6C64285F4826D02A68BA7AC470DD";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"FRANSUÍLA ";1300;"MA";"MA";"MARANHÃO";"Titular";"07692238000174";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-16 00:00:00";4319;"001";4651.08;"00000021220907692238000174550010000043191015043157";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"FRANSUÍLA ";1300;"MA";"MA";"SÃO LUÍS";"Titular";"41470063000199";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-17 00:00:00";679;"001";22000.0;"677A24A10F5899D2779E68751F675690";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"FRANSUÍLA ";1300;"MA";"MA";"MARANHÃO";"Titular";"47486458000166";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-10-04 00:00:00";4392;"001";1919.31;"00000021221007692238000174550010000043921227585891";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"FRANSUÍLA ";1300;"MA";"MA";"SÃO LUÍS";"Titular";"16593736000150";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-28 00:00:00";155;"001";111500.0;"3D713BE267B323C9F426DBC8E2FFCCE7";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"FRANSUÍLA ";1300;"MA";"MA";"SÃO LUÍS";"Titular";"32862154000189";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-28 00:00:00";38;"001";5000.0;"FF451747B2E6C50AEBE96468A59F0E7D";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"FRANSUÍLA ";1300;"MA";"MA";"SÃO LUÍS";"Titular";"26253368000155";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-19 00:00:00";260;"001";13700.0;"E38ADC175708DEA2B160ED12AFBB8DC2";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"FRANSUÍLA ";1300;"MA";"MA";"SÃO LUÍS";"Titular";"19567468000190";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-16 00:00:00";262;"001";2500.0;"EBD354C046D4CFBFF5937DDF23DD26A8";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"41855502000181";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-16 00:00:00";4;"002";8200.0;"MNMK7HMVZ";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=4&codVerificacao=MNMK7HMVZ&cnpj=41855502000181&hash=65193756C56TZ84BHHB65G45ZYSWCFJS"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"41855502000181";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-27 00:00:00";6;"002";10700.0;"0PBWZ9P4K";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=6&codVerificacao=0PBWZ9P4K&cnpj=41855502000181&hash=6522627QLQJTC1NE0CC6XFAVDC0WKI29"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"16917252000110";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-26 00:00:00";1986;"002";7700.0;"QCNBT5Y4K";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=1986&codVerificacao=QCNBT5Y4K&cnpj=16917252000110&hash=6522275NU3W6YO68QNR1GXV6PBG1MCDL"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"67682588349";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-22 00:00:00";35130;"001";8000.0;"1RYXE9IZL";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=35130&codVerificacao=1RYXE9IZL&cnpj=67682588349&hash=65209920I327B39W7H6I7N9PH0ZNEDGD"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"41855502000181";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-27 00:00:00";7;"002";7500.0;"24CAQVM4O";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=7&codVerificacao=24CAQVM4O&cnpj=41855502000181&hash=6522630DUSSTN7SN45Z72RKPN7KGVWS3"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"16917252000110";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-26 00:00:00";1991;"002";5640.0;"C8Y5EOP3X";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=1991&codVerificacao=C8Y5EOP3X&cnpj=16917252000110&hash=6522280XNEHJ6DKQMJQ3MNHUZOK928ZY"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"41855502000181";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-27 00:00:00";8;"002";11455.0;"0B0XMWU2G";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=8&codVerificacao=0B0XMWU2G&cnpj=41855502000181&hash=6522635GV2JQE2UL707JRUBXYYEISVLA"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"42975924000153";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-28 00:00:00";12;"002";15000.0;"2WW2N77EL";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=12&codVerificacao=2WW2N77EL&cnpj=42975924000153&hash=6523361VAC49SEKAKITHHG1DE6ROPVCX"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"16917252000110";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-06 00:00:00";1968;"002";22490.0;"3TGWYPTLH";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=1968&codVerificacao=3TGWYPTLH&cnpj=16917252000110&hash=6516371079MMI990DEEL5BQRA82GR3EL"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"42975924000153";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-08 00:00:00";11;"002";9000.0;"48BCPBJR1";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=11&codVerificacao=48BCPBJR1&cnpj=42975924000153&hash=651714185V6BM55IGBW88D2QIFZ175NA"
"26/12/2023";"12:02:27";2022;544;"LULA";13;"MA";"BR";"MARANHÃO";"Titular";"47453689000173";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-10-28 00:00:00";170;"001";191.8;"00000021221037394652000168550010000001701182004083";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"AMELIO CAYRES";10555;"MA";"TO";"MARANHÃO";"Titular";"10423230000117";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-27 00:00:00";89;"001";20750.0;"00000021220910423230000117550010000000891130507606";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MARY DO MOJÓ";2223;"MA";"MA";"MARANHÃO";"Titular";"29347389000128";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-30 00:00:00";93;"002";5500.0;"00000021220929347389000128550020000000931000002603";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"ENFERMEIRA SOL";4440;"MA";"TO";"MARANHÃO";"Titular";"10423230000117";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-02 00:00:00";71;"001";100006.0;"00000021220910423230000117550010000000711300002904";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"SÃO LUÍS";"Titular";"17686492000113";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-27 00:00:00";142;"001";109000.0;"D4FC881D03482CBBFD67EBC2B279A6BA";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"MARANHÃO";"Titular";"13090943000102";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-30 00:00:00";795;"001";8351.71;"00000021220913090943000102550010000007951338954461";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"MARANHÃO";"Titular";"24694106000109";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-01 00:00:00";676;"001";5000.0;"00000021220924694106000109550010000006761673870000";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"PENALDINHO";19223;"MA";"MA";"MARANHÃO";"Titular";"02596396000107";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-09 00:00:00";2364;"001";1078.0;"00000021220902596396000107550010000023641000027643";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"PENALDINHO";19223;"MA";"MA";"MARANHÃO";"Titular";"00106715000123";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";14;"001";5000.0;"00000021220900106715000123550010000000141000090045";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"BIRA DO PINDARÉ";4000;"MA";"MA";"SÃO LUÍS";"Titular";"06878574000143";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-30 00:00:00";562;"001";35000.0;"05E10B86D463F9958FBCC038E500AE22";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"BIRA DO PINDARÉ";4000;"MA";"MA";"MARANHÃO";"Titular";"43194907000141";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-29 00:00:00";4;"001";6050.0;"00000021220843194907000141550010000000041000060205";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"ERIC COSTA";55800;"MA";"MA";"MARANHÃO";"Titular";"10947930000100";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";761;"001";11550.0;"00000021220910947930000100550010000007611566809160";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"ERIC COSTA";55800;"MA";"MA";"MARANHÃO";"Titular";"21164359000174";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";1267;"001";12059.0;"00000021220921164359000174550010000012671556392064";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"LUCIANO LEITOA";12600;"MA";"MA";"TIMON";"Titular";"24602797000165";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-03 00:00:00";156;"002";9050.0;"IJ0KCIFQ5";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=156&codVerificacao=IJ0KCIFQ5&cnpj=24602797000165&hash=6515808G3FWE6I1171WCR7LD5J2HE97Q"
"26/12/2023";"12:02:27";2022;546;"LUCIANO LEITOA";12600;"MA";"MA";"TIMON";"Titular";"06883465375";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-08 00:00:00";34919;"001";1212.0;"71NUSIB7E";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=34919&codVerificacao=71NUSIB7E&cnpj=06883465375&hash=65169919EBEXUM9LOVXKU5RRYIPDHXXL"
"26/12/2023";"12:02:27";2022;546;"MAGRADO";4445;"MA";"MA";"MARANHÃO";"Titular";"26688925000160";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-19 00:00:00";955;"001";99879.98;"00000021220926688925000160550010000009551951990906";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MAGRADO";4445;"MA";"MA";"SÃO LUÍS";"Titular";"40717426000185";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-26 00:00:00";5;"001";7600.0;"F5EE459848CBAA94158B4CBF5BCF8044";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"MAGRADO";4445;"MA";"MA";"SÃO LUÍS";"Titular";"28210028000172";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-09 00:00:00";51;"001";43000.0;"7C4D4855D9C3D08C2B619030FD15FD91";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"MAGRADO";4445;"MA";"MA";"MARANHÃO";"Titular";"10511859000119";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-08 00:00:00";739;"001";131175.0;"00000021220910511859000119550010000007391340010904";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"EGÍDIO";22002;"MA";"MA";"SÃO LUÍS";"Titular";"00768352000191";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-10-06 00:00:00";1729;"001";375.0;"BAC4253718866E7EBD515B9F687EE336";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"EGÍDIO";22002;"MA";"MA";"SÃO LUÍS";"Titular";"00768352000191";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-05 00:00:00";1681;"001";575.0;"25E5E18E3A2528B461682BC91B010E6E";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JONAS MAGNO";1011;"MA";"MA";"MARANHÃO";"Titular";"08694935000127";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-30 00:00:00";1292;"001";30129.03;"00000021220908694935000127550010000012921042223151";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JONAS MAGNO";1011;"MA";"MA";"SÃO LUÍS";"Titular";"32642521000139";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-23 00:00:00";8;"001";50000.0;"87E612882F9111FA926E319B028A375F";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JONAS MAGNO";1011;"MA";"MA";"MARANHÃO";"Titular";"08694935000127";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-30 00:00:00";1294;"001";20099.0;"00000021220908694935000127550010000012941164740376";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JONAS MAGNO";1011;"MA";"MA";"SÃO LUÍS";"Titular";"17855753000181";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-31 00:00:00";1901;"001";97300.0;"E26037ADD852EDB2C4DF590BBD656C3E";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JONAS MAGNO";1011;"MA";"MA";"MARANHÃO";"Titular";"17198795000278";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-24 00:00:00";1092;"001";33520.68;"00000021220917198795000278550010000010921491531106";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
